soil_moisture,temperature,soil_humidity,Time,air_temp,wind_speed,air_humidity,wind_gust,pressure_kpa,ph,rainfall,nitrogen,phosphorus,potassium,Status,needs_water,status_label,client_id,timestamp,hour,dayofyear,sowing_date,current_date,days_after_sowing,growth_stage
62,5,40,43,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000043,0.0,1.0,2024-01-01,2220-10-13,71873,harvest
27,26,59,60,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000060,0.0,1.0,2024-01-01,2220-10-14,71874,harvest
24,7,38,106,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000106,0.0,1.0,2024-01-01,2220-10-15,71875,harvest
7,2,49,95,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000095,0.0,1.0,2024-01-01,2220-10-16,71876,harvest
12,42,26,69,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000069,0.0,1.0,2024-01-01,2220-10-17,71877,harvest
21,32,55,16,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000016,0.0,1.0,2024-01-01,2220-10-18,71878,harvest
56,16,65,5,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000005,0.0,1.0,2024-01-01,2220-10-19,71879,harvest
15,12,34,70,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000070,0.0,1.0,2024-01-01,2220-10-20,71880,harvest
86,11,24,81,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000081,0.0,1.0,2024-01-01,2220-10-21,71881,harvest
30,37,29,57,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000057,0.0,1.0,2024-01-01,2220-10-22,71882,harvest
29,23,36,56,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000056,0.0,1.0,2024-01-01,2220-10-23,71883,harvest
23,40,63,46,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000046,0.0,1.0,2024-01-01,2220-10-24,71884,harvest
79,33,38,24,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000024,0.0,1.0,2024-01-01,2220-10-25,71885,harvest
25,34,64,63,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000063,0.0,1.0,2024-01-01,2220-10-26,71886,harvest
19,14,38,89,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000089,0.0,1.0,2024-01-01,2220-10-27,71887,harvest
14,27,25,22,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000022,0.0,1.0,2024-01-01,2220-10-28,71888,harvest
35,29,24,71,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000071,0.0,1.0,2024-01-01,2220-10-29,71889,harvest
23,36,27,82,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000082,0.0,1.0,2024-01-01,2220-10-30,71890,harvest
52,14,49,61,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000061,0.0,1.0,2024-01-01,2220-10-31,71891,harvest
54,31,34,36,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000036,0.0,1.0,2024-01-01,2220-11-01,71892,harvest
89,6,23,59,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000059,0.0,1.0,2024-01-01,2220-11-02,71893,harvest
67,17,35,77,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000077,0.0,1.0,2024-01-01,2220-11-03,71894,harvest
20,33,49,102,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000102,0.0,1.0,2024-01-01,2220-11-04,71895,harvest
36,29,51,91,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000091,0.0,1.0,2024-01-01,2220-11-05,71896,harvest
78,11,40,17,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000017,0.0,1.0,2024-01-01,2220-11-06,71897,harvest
14,1,54,26,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000026,0.0,1.0,2024-01-01,2220-11-07,71898,harvest
61,24,31,15,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000015,0.0,1.0,2024-01-01,2220-11-08,71899,harvest
39,24,43,14,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000014,0.0,1.0,2024-01-01,2220-11-09,71900,harvest
76,19,44,43,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000043,0.0,1.0,2024-01-01,2220-11-10,71901,harvest
16,39,37,50,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000050,0.0,1.0,2024-01-01,2220-11-11,71902,harvest
70,35,26,100,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000100,0.0,1.0,2024-01-01,2220-11-12,71903,harvest
14,11,55,31,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000031,0.0,1.0,2024-01-01,2220-11-13,71904,harvest
62,5,60,88,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000088,0.0,1.0,2024-01-01,2220-11-14,71905,harvest
24,1,35,67,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000067,0.0,1.0,2024-01-01,2220-11-15,71906,harvest
46,30,37,81,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000081,0.0,1.0,2024-01-01,2220-11-16,71907,harvest
49,20,66,25,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000025,0.0,1.0,2024-01-01,2220-11-17,71908,harvest
43,18,67,56,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000056,0.0,1.0,2024-01-01,2220-11-18,71909,harvest
53,33,33,9,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000009,0.0,1.0,2024-01-01,2220-11-19,71910,harvest
49,5,36,14,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000014,0.0,1.0,2024-01-01,2220-11-20,71911,harvest
56,12,69,13,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000013,0.0,1.0,2024-01-01,2220-11-21,71912,harvest
80,4,42,109,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000109,0.0,1.0,2024-01-01,2220-11-22,71913,harvest
42,29,21,46,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000046,0.0,1.0,2024-01-01,2220-11-23,71914,harvest
56,7,39,22,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000022,0.0,1.0,2024-01-01,2220-11-24,71915,harvest
72,9,24,58,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000058,0.0,1.0,2024-01-01,2220-11-25,71916,harvest
60,36,51,107,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000107,0.0,1.0,2024-01-01,2220-11-26,71917,harvest
82,44,40,70,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000070,0.0,1.0,2024-01-01,2220-11-27,71918,harvest
76,17,32,91,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000091,0.0,1.0,2024-01-01,2220-11-28,71919,harvest
30,8,45,103,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000103,0.0,1.0,2024-01-01,2220-11-29,71920,harvest
10,40,50,102,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000102,0.0,1.0,2024-01-01,2220-11-30,71921,harvest
15,38,58,95,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000095,0.0,1.0,2024-01-01,2220-12-01,71922,harvest
4,15,63,17,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000017,0.0,1.0,2024-01-01,2220-12-02,71923,harvest
14,35,33,47,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000047,0.0,1.0,2024-01-01,2220-12-03,71924,harvest
50,9,61,22,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000022,0.0,1.0,2024-01-01,2220-12-04,71925,harvest
11,40,41,78,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000078,0.0,1.0,2024-01-01,2220-12-05,71926,harvest
80,32,59,96,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000096,0.0,1.0,2024-01-01,2220-12-06,71927,harvest
40,29,51,51,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000051,0.0,1.0,2024-01-01,2220-12-07,71928,harvest
1,4,39,37,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000037,0.0,1.0,2024-01-01,2220-12-08,71929,harvest
1,44,64,46,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000046,0.0,1.0,2024-01-01,2220-12-09,71930,harvest
19,20,65,77,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000077,0.0,1.0,2024-01-01,2220-12-10,71931,harvest
61,27,37,65,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000065,0.0,1.0,2024-01-01,2220-12-11,71932,harvest
46,15,35,35,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000035,0.0,1.0,2024-01-01,2220-12-12,71933,harvest
66,32,63,97,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000097,0.0,1.0,2024-01-01,2220-12-13,71934,harvest
69,26,53,82,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000082,0.0,1.0,2024-01-01,2220-12-14,71935,harvest
74,13,58,21,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000021,0.0,1.0,2024-01-01,2220-12-15,71936,harvest
32,32,45,71,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000071,0.0,1.0,2024-01-01,2220-12-16,71937,harvest
68,37,53,72,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000072,0.0,1.0,2024-01-01,2220-12-17,71938,harvest
88,39,64,66,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000066,0.0,1.0,2024-01-01,2220-12-18,71939,harvest
28,1,26,7,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000007,0.0,1.0,2024-01-01,2220-12-19,71940,harvest
87,37,61,47,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000047,0.0,1.0,2024-01-01,2220-12-20,71941,harvest
31,29,23,63,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000063,0.0,1.0,2024-01-01,2220-12-21,71942,harvest
27,26,55,18,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000018,0.0,1.0,2024-01-01,2220-12-22,71943,harvest
43,7,55,12,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000012,0.0,1.0,2024-01-01,2220-12-23,71944,harvest
32,7,61,72,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000072,0.0,1.0,2024-01-01,2220-12-24,71945,harvest
78,0,52,2,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000002,0.0,1.0,2024-01-01,2220-12-25,71946,harvest
70,27,61,79,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000079,0.0,1.0,2024-01-01,2220-12-26,71947,harvest
71,16,67,35,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000035,0.0,1.0,2024-01-01,2220-12-27,71948,harvest
82,35,38,13,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000013,0.0,1.0,2024-01-01,2220-12-28,71949,harvest
40,3,26,68,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000068,0.0,1.0,2024-01-01,2220-12-29,71950,harvest
52,36,53,87,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000087,0.0,1.0,2024-01-01,2220-12-30,71951,harvest
4,13,40,37,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000037,0.0,1.0,2024-01-01,2220-12-31,71952,harvest
55,43,46,33,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000033,0.0,1.0,2024-01-01,2221-01-01,71953,harvest
47,9,46,35,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000035,0.0,1.0,2024-01-01,2221-01-02,71954,harvest
9,29,52,4,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000004,0.0,1.0,2024-01-01,2221-01-03,71955,harvest
68,30,38,81,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000081,0.0,1.0,2024-01-01,2221-01-04,71956,harvest
46,39,26,104,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000104,0.0,1.0,2024-01-01,2221-01-05,71957,harvest
57,45,25,21,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000021,0.0,1.0,2024-01-01,2221-01-06,71958,harvest
35,9,56,11,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000011,0.0,1.0,2024-01-01,2221-01-07,71959,harvest
44,15,50,62,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000062,0.0,1.0,2024-01-01,2221-01-08,71960,harvest
12,34,55,69,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000069,0.0,1.0,2024-01-01,2221-01-09,71961,harvest
9,12,29,96,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000096,0.0,1.0,2024-01-01,2221-01-10,71962,harvest
30,40,42,71,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000071,0.0,1.0,2024-01-01,2221-01-11,71963,harvest
30,12,38,91,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000091,0.0,1.0,2024-01-01,2221-01-12,71964,harvest
1,30,66,69,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000069,0.0,1.0,2024-01-01,2221-01-13,71965,harvest
90,42,51,23,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000023,0.0,1.0,2024-01-01,2221-01-14,71966,harvest
36,0,23,59,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000059,0.0,1.0,2024-01-01,2221-01-15,71967,harvest
58,16,66,60,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000060,0.0,1.0,2024-01-01,2221-01-16,71968,harvest
4,21,51,36,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000036,0.0,1.0,2024-01-01,2221-01-17,71969,harvest
16,38,65,30,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000030,0.0,1.0,2024-01-01,2221-01-18,71970,harvest
56,25,53,9,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000009,0.0,1.0,2024-01-01,2221-01-19,71971,harvest
35,21,53,70,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000070,0.0,1.0,2024-01-01,2221-01-20,71972,harvest
35,33,47,13,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000013,0.0,1.0,2024-01-01,2221-01-21,71973,harvest
27,38,26,100,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000100,0.0,1.0,2024-01-01,2221-01-22,71974,harvest
3,39,38,4,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000004,0.0,1.0,2024-01-01,2221-01-23,71975,harvest
37,13,59,17,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000017,0.0,1.0,2024-01-01,2221-01-24,71976,harvest
1,43,22,99,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000099,0.0,1.0,2024-01-01,2221-01-25,71977,harvest
81,44,52,77,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000077,0.0,1.0,2024-01-01,2221-01-26,71978,harvest
72,38,34,36,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000036,0.0,1.0,2024-01-01,2221-01-27,71979,harvest
10,44,62,28,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000028,0.0,1.0,2024-01-01,2221-01-28,71980,harvest
13,27,43,90,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000090,0.0,1.0,2024-01-01,2221-01-29,71981,harvest
41,23,52,9,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000009,0.0,1.0,2024-01-01,2221-01-30,71982,harvest
3,9,49,107,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000107,0.0,1.0,2024-01-01,2221-01-31,71983,harvest
26,24,20,74,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000074,0.0,1.0,2024-01-01,2221-02-01,71984,harvest
10,35,20,59,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000059,0.0,1.0,2024-01-01,2221-02-02,71985,harvest
19,4,45,43,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000043,0.0,1.0,2024-01-01,2221-02-03,71986,harvest
62,0,26,81,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000081,0.0,1.0,2024-01-01,2221-02-04,71987,harvest
7,38,23,21,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000021,0.0,1.0,2024-01-01,2221-02-05,71988,harvest
37,24,49,56,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000056,0.0,1.0,2024-01-01,2221-02-06,71989,harvest
61,34,29,106,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000106,0.0,1.0,2024-01-01,2221-02-07,71990,harvest
21,35,69,28,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000028,0.0,1.0,2024-01-01,2221-02-08,71991,harvest
19,5,21,34,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000034,0.0,1.0,2024-01-01,2221-02-09,71992,harvest
21,21,48,93,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000093,0.0,1.0,2024-01-01,2221-02-10,71993,harvest
79,25,21,2,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000002,0.0,1.0,2024-01-01,2221-02-11,71994,harvest
19,44,51,110,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000110,0.0,1.0,2024-01-01,2221-02-12,71995,harvest
51,28,35,23,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000023,0.0,1.0,2024-01-01,2221-02-13,71996,harvest
51,44,33,58,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000058,0.0,1.0,2024-01-01,2221-02-14,71997,harvest
5,34,42,88,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000088,0.0,1.0,2024-01-01,2221-02-15,71998,harvest
72,43,50,60,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000060,0.0,1.0,2024-01-01,2221-02-16,71999,harvest
25,42,63,18,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000018,0.0,1.0,2024-01-01,2221-02-17,72000,harvest
15,7,57,108,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000108,0.0,1.0,2024-01-01,2221-02-18,72001,harvest
42,0,36,63,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000063,0.0,1.0,2024-01-01,2221-02-19,72002,harvest
17,3,44,92,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000092,0.0,1.0,2024-01-01,2221-02-20,72003,harvest
34,24,57,37,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000037,0.0,1.0,2024-01-01,2221-02-21,72004,harvest
7,20,45,36,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000036,0.0,1.0,2024-01-01,2221-02-22,72005,harvest
86,4,64,74,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000074,0.0,1.0,2024-01-01,2221-02-23,72006,harvest
51,16,37,34,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000034,0.0,1.0,2024-01-01,2221-02-24,72007,harvest
6,31,40,86,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000086,0.0,1.0,2024-01-01,2221-02-25,72008,harvest
10,33,66,50,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000050,0.0,1.0,2024-01-01,2221-02-26,72009,harvest
6,36,64,63,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000063,0.0,1.0,2024-01-01,2221-02-27,72010,harvest
34,40,70,52,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000052,0.0,1.0,2024-01-01,2221-02-28,72011,harvest
89,34,39,21,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000021,0.0,1.0,2024-01-01,2221-03-01,72012,harvest
40,10,48,6,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000006,0.0,1.0,2024-01-01,2221-03-02,72013,harvest
38,22,68,52,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000052,0.0,1.0,2024-01-01,2221-03-03,72014,harvest
14,39,46,65,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000065,0.0,1.0,2024-01-01,2221-03-04,72015,harvest
71,33,25,38,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000038,0.0,1.0,2024-01-01,2221-03-05,72016,harvest
78,10,20,89,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000089,0.0,1.0,2024-01-01,2221-03-06,72017,harvest
87,3,21,73,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000073,0.0,1.0,2024-01-01,2221-03-07,72018,harvest
81,32,29,68,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000068,0.0,1.0,2024-01-01,2221-03-08,72019,harvest
16,40,70,42,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000042,0.0,1.0,2024-01-01,2221-03-09,72020,harvest
2,11,50,65,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000065,0.0,1.0,2024-01-01,2221-03-10,72021,harvest
69,19,27,26,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000026,0.0,1.0,2024-01-01,2221-03-11,72022,harvest
89,44,44,51,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000051,0.0,1.0,2024-01-01,2221-03-12,72023,harvest
57,1,51,62,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000062,0.0,1.0,2024-01-01,2221-03-13,72024,harvest
83,4,68,33,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000033,0.0,1.0,2024-01-01,2221-03-14,72025,harvest
46,30,22,108,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000108,0.0,1.0,2024-01-01,2221-03-15,72026,harvest
67,34,57,109,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000109,0.0,1.0,2024-01-01,2221-03-16,72027,harvest
79,5,46,19,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000019,0.0,1.0,2024-01-01,2221-03-17,72028,harvest
60,21,47,42,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000042,0.0,1.0,2024-01-01,2221-03-18,72029,harvest
4,5,50,94,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000094,0.0,1.0,2024-01-01,2221-03-19,72030,harvest
1,3,28,28,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000028,0.0,1.0,2024-01-01,2221-03-20,72031,harvest
56,18,42,3,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000003,0.0,1.0,2024-01-01,2221-03-21,72032,harvest
79,30,35,41,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000041,0.0,1.0,2024-01-01,2221-03-22,72033,harvest
41,12,55,103,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000103,0.0,1.0,2024-01-01,2221-03-23,72034,harvest
20,21,38,95,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000095,0.0,1.0,2024-01-01,2221-03-24,72035,harvest
44,43,38,58,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000058,0.0,1.0,2024-01-01,2221-03-25,72036,harvest
50,38,42,95,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000095,0.0,1.0,2024-01-01,2221-03-26,72037,harvest
32,11,21,69,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000069,0.0,1.0,2024-01-01,2221-03-27,72038,harvest
74,45,50,44,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000044,0.0,1.0,2024-01-01,2221-03-28,72039,harvest
47,42,64,79,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000079,0.0,1.0,2024-01-01,2221-03-29,72040,harvest
68,9,62,41,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000041,0.0,1.0,2024-01-01,2221-03-30,72041,harvest
72,33,35,82,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000082,0.0,1.0,2024-01-01,2221-03-31,72042,harvest
67,0,32,0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000000,0.0,1.0,2024-01-01,2221-04-01,72043,harvest
12,8,39,25,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000025,0.0,1.0,2024-01-01,2221-04-02,72044,harvest
43,27,58,27,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000027,0.0,1.0,2024-01-01,2221-04-03,72045,harvest
36,38,54,42,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000042,0.0,1.0,2024-01-01,2221-04-04,72046,harvest
15,15,36,7,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000007,0.0,1.0,2024-01-01,2221-04-05,72047,harvest
