soil_moisture,temperature,soil_humidity,Time,air_temp,wind_speed,air_humidity,wind_gust,pressure_kpa,ph,rainfall,nitrogen,phosphorus,potassium,Status,needs_water,status_label,client_id,timestamp,hour,dayofyear
61.950763073085795,27.025429887272786,62.655169690542,,29.322175639610418,,64.50899018253426,,,7.448909542696562,104.37548991748706,110.0,59.0,58.0,,0.0,,,,8.0,1.0
46.0,22.0,21.0,47.0,22.34,10.88,77.06,41.38,101.14,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000047,0.0,1.0
30.0,12.0,31.0,21.0,28.76,18.72,6.53,120.0,101.8,5.514253142,104.9116663,7.0,141.0,195.0,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000021,0.0,1.0
48.0,5.0,24.0,96.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000096,0.0,1.0
46.0,2.0,26.0,10.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000010,0.0,1.0
81.0,37.0,29.0,36.0,19.31,10.74,75.79,55.12,101.08,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000036,0.0,1.0
24.0,17.0,39.0,64.0,33.79,12.98,41.95,64.86,100.98,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000064,0.0,1.0
62.0,24.0,44.0,80.0,31.03,18.92,9.0,80.0,101.49,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000080,0.0,1.0
79.0,42.0,43.0,102.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000102,0.0,1.0
10.0,6.0,49.0,38.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000038,0.0,1.0
39.0,5.0,40.0,17.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000017,0.0,1.0
20.0,44.0,33.0,51.0,19.14,13.08,74.77,70.59,101.18,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000051,0.0,1.0
54.0,32.0,48.0,44.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000044,0.0,1.0
40.0,37.0,24.0,52.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000052,0.0,1.0
18.0,42.0,66.0,27.0,19.64,8.88,74.98,50.35,100.94,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000027,0.0,1.0
69.0,28.0,21.0,74.0,34.28,9.62,32.3,61.54,101.39,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000074,0.0,1.0
22.0,20.0,37.0,81.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000081,0.0,1.0
28.0,21.0,65.0,49.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000049,0.0,1.0
61.87724697088977,26.564916391071378,51.349290912374904,,21.603565234233198,,61.46801449435101,,,6.183146434352235,123.50987294109669,77.0,44.0,44.0,,0.0,,,,15.0,1.0
73.0,38.0,32.0,91.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000091,0.0,1.0
80.0,44.0,49.0,32.0,24.11,13.24,60.22,74.72,100.94,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000032,0.0,1.0
77.0,13.0,47.0,96.0,22.6,16.63,10.56,75.0,101.78,5.542873799,160.7306991,29.0,25.0,35.0,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000096,0.0,1.0
51.0,27.0,64.0,41.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000041,0.0,1.0
55.0,17.0,54.0,74.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000074,0.0,1.0
83.0,35.0,35.0,98.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000098,0.0,1.0
7.0,45.0,32.0,31.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000031,0.0,1.0
70.0,3.0,60.0,37.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000037,0.0,1.0
6.0,19.0,65.0,87.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000087,0.0,1.0
54.0,0.0,51.0,11.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000011,0.0,1.0
25.0,41.0,50.0,6.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000006,0.0,1.0
3.0,34.0,69.0,2.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000002,0.0,1.0
25.0,18.0,67.0,31.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000031,0.0,1.0
38.0,32.0,26.0,75.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000075,0.0,1.0
21.0,30.0,58.0,45.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000045,0.0,1.0
22.0,5.0,61.0,62.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000062,0.0,1.0
70.0,37.0,46.0,79.0,18.29,4.81,79.69,25.26,101.16,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000079,0.0,1.0
56.0,45.0,38.0,37.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000037,0.0,1.0
80.0,32.0,42.0,59.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000059,0.0,1.0
28.0,31.0,49.0,27.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000027,0.0,1.0
28.0,5.0,62.0,96.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000096,0.0,1.0
29.0,5.0,37.0,36.0,19.51,6.56,78.17,36.92,101.03,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000036,0.0,1.0
48.0,23.0,49.0,92.0,39.67,14.03,28.06,21.82,101.03,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000092,0.0,1.0
73.0,45.0,65.0,99.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000099,0.0,1.0
48.0,5.0,31.0,67.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000067,0.0,1.0
24.0,45.0,34.0,67.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000067,0.0,1.0
24.0,38.0,70.0,110.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000110,0.0,1.0
43.0,12.0,56.0,106.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000106,0.0,1.0
68.0,32.0,22.0,31.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000031,0.0,1.0
81.05834705612892,19.116446354727465,75.30662752608502,,25.370547463031446,,89.78232513915,,,6.379653382897344,119.73445320533497,84.0,40.0,61.0,,0.0,,,,1.0,1.0
36.0,44.0,45.0,101.0,20.32,4.86,24.56,23.1,101.82,7.299304715,195.8645552,67.0,43.0,38.0,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000101,0.0,1.0
71.56672442494543,16.802136575333925,84.63017938884171,,22.790561553711598,,86.75457451417083,,,6.392304962933663,171.8635352367139,117.0,68.0,58.0,,0.0,,,,1.0,1.0
39.0,14.0,22.0,90.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000090,0.0,1.0
45.0,13.0,60.0,54.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000054,0.0,1.0
76.0,33.0,59.0,79.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000079,0.0,1.0
81.0,40.0,30.0,103.0,17.9,10.75,95.05,23.53,101.16,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000103,0.0,1.0
15.832333689749417,39.22610010027766,13.769820395808788,,33.462390013804125,,28.524075926161956,,,6.163063469442227,7.3292225963056925,101.0,37.0,62.0,,1.0,,,,19.0,1.0
9.0,30.0,49.0,98.0,16.5,5.9,20.4,13.99,101.56,6.399433771,74.62834921,39.0,138.0,203.0,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000098,0.0,1.0
20.0,30.0,70.0,63.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000063,0.0,1.0
65.0,24.0,38.0,21.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000021,0.0,1.0
36.0,8.0,63.0,94.0,18.98,6.36,72.56,33.47,101.18,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000094,0.0,1.0
14.0,12.0,60.0,51.0,16.74,9.55,89.66,53.33,101.31,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000051,0.0,1.0
74.0,26.0,25.0,20.0,15.93,3.24,64.19,12.82,101.62,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000020,0.0,1.0
22.0,22.0,40.0,98.0,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000098,0.0,1.0
18.0,32.0,43.0,56.0,24.97,14.97,54.77,100.0,101.04,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000056,0.0,1.0
1.0,3.0,21.0,67.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000067,0.0,1.0
39.0,21.0,53.0,70.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000070,0.0,1.0
4.0,20.0,62.0,15.0,22.49,6.24,47.62,28.57,101.19,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000015,0.0,1.0
62.0,21.0,66.0,84.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000084,0.0,1.0
20.0,31.0,57.0,96.0,24.17,15.4,68.56,77.42,101.0,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000096,0.0,1.0
81.0,21.0,43.0,61.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000061,0.0,1.0
52.0,20.0,62.0,39.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000039,0.0,1.0
62.0,43.0,25.0,10.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000010,0.0,1.0
75.0,10.0,67.0,39.0,22.99,6.42,36.39,30.28,100.86,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000039,0.0,1.0
62.0,42.0,29.0,38.0,37.51,9.0,20.07,18.18,101.22,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000038,0.0,1.0
32.0,36.0,32.0,21.0,20.07,10.34,92.63,22.18,101.04,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000021,0.0,1.0
77.0,29.0,53.0,31.0,18.32,5.17,96.0,9.8,100.94,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000031,0.0,1.0
8.0,42.0,48.0,39.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000039,0.0,1.0
3.0,9.0,22.0,93.0,28.28,11.26,39.31,74.77,101.28,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000093,0.0,1.0
59.0,31.0,48.0,32.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000032,0.0,1.0
74.0,0.0,59.0,2.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000002,0.0,1.0
37.0,12.0,64.0,68.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000068,0.0,1.0
81.0,19.0,31.0,14.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000014,0.0,1.0
81.0,18.0,60.0,4.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000004,0.0,1.0
53.0,37.0,27.0,39.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000039,0.0,1.0
15.0,13.0,60.0,58.0,18.66,10.26,93.65,43.96,101.14,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000058,0.0,1.0
15.0,20.0,53.0,69.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000069,0.0,1.0
60.0,7.0,44.0,95.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000095,0.0,1.0
87.0,31.0,68.0,109.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000109,0.0,1.0
85.0,13.0,70.0,48.0,31.64,10.92,33.64,22.33,100.78,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000048,0.0,1.0
62.0,43.0,21.0,78.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000078,0.0,1.0
36.0,17.0,34.0,0.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000000,0.0,1.0
87.0,44.0,34.0,93.0,17.53,6.98,73.82,16.55,101.29,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000093,0.0,1.0
44.0,4.0,61.0,17.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000017,0.0,1.0
56.94204772266663,31.17440441107516,66.42998716851606,,29.948126059744723,,68.50332930853963,,,7.429929795900993,166.45915656472016,93.0,38.0,38.0,,0.0,,,,0.0,1.0
76.0,25.0,34.0,101.0,33.72,10.63,4.12,61.7,101.3,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000101,0.0,1.0
16.0,19.0,70.0,30.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000030,0.0,1.0
68.0,33.0,34.0,42.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000042,0.0,1.0
22.0,40.0,52.0,92.0,23.08,5.44,44.73,23.96,101.16,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000092,0.0,1.0
84.0,37.0,40.0,53.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000053,0.0,1.0
29.0,21.0,55.0,0.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000000,0.0,1.0
49.0,4.0,59.0,11.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000011,0.0,1.0
16.0,36.0,35.0,40.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000040,0.0,1.0
43.0,30.0,40.0,31.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000031,0.0,1.0
30.0,10.0,55.0,70.0,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000070,0.0,1.0
6.0,6.0,43.0,84.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000084,0.0,1.0
72.0,15.0,40.0,21.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000021,0.0,1.0
15.0,8.0,26.0,54.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000054,0.0,1.0
52.0,17.0,39.0,41.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000041,0.0,1.0
3.0,12.0,45.0,54.0,18.26,10.5,96.0,21.43,100.91,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000054,0.0,1.0
20.0,23.0,58.0,5.0,16.75,2.58,96.0,10.9,101.22,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000005,0.0,1.0
1.0,0.0,52.0,86.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000086,0.0,1.0
4.0,15.0,70.0,64.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000064,0.0,1.0
20.0,17.0,41.0,45.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000045,0.0,1.0
14.0,30.0,39.0,57.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000057,0.0,1.0
69.0,36.0,50.0,69.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000069,0.0,1.0
59.0,32.0,69.0,95.0,24.49,13.74,73.12,61.58,100.56,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000095,0.0,1.0
79.0,20.0,48.0,79.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000079,0.0,1.0
65.0,32.0,38.0,92.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000092,0.0,1.0
70.0,16.0,52.0,45.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000045,0.0,1.0
78.0,22.0,53.0,29.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000029,0.0,1.0
38.0,21.0,61.0,63.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000063,0.0,1.0
87.0,26.0,29.0,39.0,28.02,17.43,51.93,67.62,100.9,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000039,0.0,1.0
31.0,2.0,44.0,25.0,18.34,8.9,96.0,46.75,101.1,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000025,0.0,1.0
67.0,1.0,60.0,13.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000013,0.0,1.0
76.0,10.0,50.0,17.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000017,0.0,1.0
3.0,44.0,56.0,73.0,26.94,20.68,47.48,89.38,101.09,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000073,0.0,1.0
36.0,35.0,46.0,70.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000070,0.0,1.0
35.0,35.0,49.0,19.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000019,0.0,1.0
30.0,29.0,34.0,97.0,18.24,9.79,96.0,20.08,100.91,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000097,0.0,1.0
43.0,8.0,48.0,61.0,27.6,16.59,56.1,81.63,101.19,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000061,0.0,1.0
67.0,35.0,36.0,88.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000088,0.0,1.0
27.0,45.0,20.0,80.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000080,0.0,1.0
55.0,37.0,44.0,40.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000040,0.0,1.0
33.0,27.0,53.0,37.0,28.16,14.9,54.62,64.94,101.1,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000037,0.0,1.0
49.0,36.0,28.0,20.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000020,0.0,1.0
71.0,5.0,34.0,38.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000038,0.0,1.0
11.0,29.0,63.0,71.0,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000071,0.0,1.0
33.0,43.0,47.0,7.0,17.94,3.39,96.0,9.13,100.75,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000007,0.0,1.0
25.0,0.0,37.0,28.0,17.7,7.93,96.0,36.34,100.76,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000028,0.0,1.0
19.0,38.0,51.0,22.0,18.44,8.11,22.38,41.03,101.12,6.54450214,43.1386631,13.0,47.0,20.0,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000022,0.0,1.0
62.0,5.0,40.0,47.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000047,0.0,1.0
31.0,35.0,24.0,100.0,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000100,0.0,1.0
40.0,14.0,35.0,94.0,13.7,2.46,74.4,8.17,101.52,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000094,0.0,1.0
49.0,17.0,65.0,34.0,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000034,0.0,1.0
50.0,39.0,49.0,15.0,17.98,8.72,93.12,19.51,101.23,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000015,0.0,1.0
36.0,27.0,53.0,89.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000089,0.0,1.0
29.0,28.0,41.0,19.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000019,0.0,1.0
16.556567121874675,42.31912765929254,27.468869722063545,,30.854410656447335,,25.61170508079141,,,7.196897051266974,4.8901738034659425,100.0,46.0,33.0,,1.0,,,,19.0,1.0
44.0,36.0,42.0,82.0,25.42,9.69,51.09,63.41,101.26,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000082,0.0,1.0
75.0,22.0,42.0,76.0,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000076,0.0,1.0
81.0,43.0,66.0,8.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000008,0.0,1.0
46.0,37.0,22.0,39.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000039,0.0,1.0
86.0,38.0,51.0,17.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000017,0.0,1.0
26.0,13.0,45.0,93.0,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000093,0.0,1.0
9.0,14.0,52.0,41.0,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000041,0.0,1.0
15.360196567220099,38.95164629942534,22.53939249794871,,37.568352883705124,,31.26323329003738,,,7.326874939381781,8.00073432076868,68.0,64.0,49.0,,1.0,,,,14.0,1.0
85.0,5.0,55.0,107.0,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000107,0.0,1.0
30.0,33.0,60.0,49.0,18.73,5.45,96.0,23.36,100.82,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000049,0.0,1.0
48.0,19.0,35.0,35.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000035,0.0,1.0
3.0,34.0,64.0,105.0,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000105,0.0,1.0
87.0,39.0,35.0,2.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000002,0.0,1.0
52.0,17.0,26.0,105.0,18.66,8.16,96.0,21.26,101.26,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000105,0.0,1.0
19.0,25.0,45.0,42.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000042,0.0,1.0
71.0,29.0,59.0,23.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000023,0.0,1.0
15.0,10.0,56.0,49.0,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000049,0.0,1.0
46.0,13.0,55.0,88.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000088,0.0,1.0
73.0,17.0,46.0,101.0,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000101,0.0,1.0
58.0,11.0,67.0,48.0,32.79,15.24,45.66,70.65,100.67,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000048,0.0,1.0
14.0,22.0,22.0,4.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000004,0.0,1.0
43.0,40.0,68.0,7.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000007,0.0,1.0
62.0,39.0,41.0,47.0,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000047,0.0,1.0
52.0,24.0,23.0,8.0,36.61,23.47,3.85,85.71,101.43,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000008,0.0,1.0
23.0,1.0,58.0,5.0,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000005,0.0,1.0
7.0,37.0,32.0,49.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000049,0.0,1.0
24.0,42.0,40.0,82.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000082,0.0,1.0
30.0,5.0,34.0,16.0,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000016,0.0,1.0
50.0,8.0,23.0,79.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000079,0.0,1.0
84.0,21.0,48.0,22.0,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000022,0.0,1.0
41.0,41.0,66.0,55.0,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000055,0.0,1.0
15.0,40.0,36.0,100.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000100,0.0,1.0
35.0,16.0,36.0,11.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000011,0.0,1.0
75.0,21.0,37.0,46.0,17.49,5.9,93.72,27.47,101.13,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000046,0.0,1.0
57.0,2.0,64.0,41.0,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000041,0.0,1.0
20.0,24.0,41.0,16.0,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000016,0.0,1.0
13.0,41.0,51.0,106.0,38.76,11.98,18.55,63.16,100.89,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000106,0.0,1.0
72.0,22.0,40.0,38.0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000038,0.0,1.0
3.0,37.0,48.0,24.0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000024,0.0,1.0
50.0,22.0,55.0,70.0,22.0,9.1,77.65,48.24,101.07,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000070,0.0,1.0
59.0,9.0,33.0,105.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000105,0.0,1.0
74.0,45.0,49.0,102.0,26.47,6.53,59.37,38.71,101.14,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000102,0.0,1.0
71.3395474838219,19.400547920922975,73.8228537117816,,21.41145346808992,,85.60539491505922,,,7.461485624372338,286.36385365122277,96.0,67.0,49.0,,0.0,,,,6.0,1.0
57.0,43.0,69.0,101.0,16.18,3.89,92.69,8.54,101.08,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000101,0.0,1.0
65.0,43.0,33.0,14.0,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000014,0.0,1.0
